2022-03-13 18:03:625 INFO  ManageDriver :30 - Launching Chrome Browser
2022-03-14 12:03:137 INFO  ProductPage :98 - Click on the addToCartButton[[ChromeDriver: chrome on WINDOWS (d3b110c5e18dceb8194b0d274653cc36)] -> xpath: //input[@id='add-to-cart-button']]
2022-03-14 12:03:504 INFO  ProductPage :104 - Verifies add to cart text[[ChromeDriver: chrome on WINDOWS (d3b110c5e18dceb8194b0d274653cc36)] -> xpath: //span[contains(text(),'Added to Cart')]]
2022-03-14 12:03:90 INFO  ManageDriver :30 - Launching Chrome Browser
2022-03-14 12:03:571 INFO  HomePage :39 - Click on the Sign in button[[ChromeDriver: chrome on WINDOWS (a024b1e26e5c314333ee584df1c23f0b)] -> partial link text: Hello, Sign in]
2022-03-14 12:03:415 INFO  SignInPage :52 - Search in the search bar[[ChromeDriver: chrome on WINDOWS (a024b1e26e5c314333ee584df1c23f0b)] -> xpath: //input[@name='email']]
2022-03-14 12:03:429 INFO  SignInPage :45 - Click on the Sign in button[[ChromeDriver: chrome on WINDOWS (a024b1e26e5c314333ee584df1c23f0b)] -> id: continue]
2022-03-14 12:03:220 INFO  SignInPage :57 - Search in the search bar[[ChromeDriver: chrome on WINDOWS (a024b1e26e5c314333ee584df1c23f0b)] -> name: password]
2022-03-14 12:03:233 INFO  SignInPage :61 - Click on the Sign in button[[ChromeDriver: chrome on WINDOWS (a024b1e26e5c314333ee584df1c23f0b)] -> id: signInSubmit]
2022-03-14 12:03:104 INFO  SignInPage :68 - Verifies add to cart text[[ChromeDriver: chrome on WINDOWS (a024b1e26e5c314333ee584df1c23f0b)] -> id: nav-link-accountList-nav-line-1]
2022-03-14 12:03:823 INFO  ProductPage :67 - Search in the search bar[[ChromeDriver: chrome on WINDOWS (a024b1e26e5c314333ee584df1c23f0b)] -> id: twotabsearchtextbox]
2022-03-14 12:03:834 INFO  ProductPage :71 - Click on the Search button[[ChromeDriver: chrome on WINDOWS (a024b1e26e5c314333ee584df1c23f0b)] -> id: nav-search-submit-button]
2022-03-14 12:03:404 INFO  ProductPage :76 - Click on the product Name[[ChromeDriver: chrome on WINDOWS (a024b1e26e5c314333ee584df1c23f0b)] -> link text: Angels and Demons: (Robert Langdon Book 1)]
2022-03-14 12:03:863 INFO  ProductPage :92 - Search in the product quantity3
2022-03-14 12:03:882 INFO  ProductPage :98 - Click on the addToCartButton[[ChromeDriver: chrome on WINDOWS (a024b1e26e5c314333ee584df1c23f0b)] -> xpath: //input[@id='add-to-cart-button']]
2022-03-14 12:03:185 INFO  ProductPage :104 - Verifies add to cart text[[ChromeDriver: chrome on WINDOWS (a024b1e26e5c314333ee584df1c23f0b)] -> xpath: //span[contains(text(),'Added to Cart')]]
2022-03-14 12:03:385 INFO  ManageDriver :30 - Launching Chrome Browser
2022-03-14 12:03:805 INFO  HomePage :39 - Click on the Sign in button[[ChromeDriver: chrome on WINDOWS (6969a0f72ea76831b574309769a98647)] -> partial link text: Hello, Sign in]
2022-03-14 12:03:834 INFO  SignInPage :52 - Search in the search bar[[ChromeDriver: chrome on WINDOWS (6969a0f72ea76831b574309769a98647)] -> xpath: //input[@name='email']]
2022-03-14 12:03:848 INFO  SignInPage :45 - Click on the Sign in button[[ChromeDriver: chrome on WINDOWS (6969a0f72ea76831b574309769a98647)] -> id: continue]
2022-03-14 12:03:616 INFO  SignInPage :57 - Search in the search bar[[ChromeDriver: chrome on WINDOWS (6969a0f72ea76831b574309769a98647)] -> name: password]
2022-03-14 12:03:628 INFO  SignInPage :61 - Click on the Sign in button[[ChromeDriver: chrome on WINDOWS (6969a0f72ea76831b574309769a98647)] -> id: signInSubmit]
2022-03-14 12:03:593 INFO  SignInPage :68 - Verifies add to cart text[[ChromeDriver: chrome on WINDOWS (6969a0f72ea76831b574309769a98647)] -> id: nav-link-accountList-nav-line-1]
2022-03-14 12:03:428 INFO  ProductPage :67 - Search in the search bar[[ChromeDriver: chrome on WINDOWS (6969a0f72ea76831b574309769a98647)] -> id: twotabsearchtextbox]
2022-03-14 12:03:442 INFO  ProductPage :71 - Click on the Search button[[ChromeDriver: chrome on WINDOWS (6969a0f72ea76831b574309769a98647)] -> id: nav-search-submit-button]
2022-03-14 12:03:30 INFO  ProductPage :76 - Click on the product Name[[ChromeDriver: chrome on WINDOWS (6969a0f72ea76831b574309769a98647)] -> link text: Angels and Demons: (Robert Langdon Book 1)]
2022-03-14 12:03:682 INFO  ProductPage :92 - Search in the product quantity3
2022-03-14 12:03:712 INFO  ProductPage :98 - Click on the addToCartButton[[ChromeDriver: chrome on WINDOWS (6969a0f72ea76831b574309769a98647)] -> xpath: //input[@id='add-to-cart-button']]
2022-03-14 12:03:994 INFO  ProductPage :104 - Verifies add to cart text[[ChromeDriver: chrome on WINDOWS (6969a0f72ea76831b574309769a98647)] -> xpath: //span[contains(text(),'Added to Cart')]]
2022-03-14 12:03:162 INFO  ManageDriver :30 - Launching Chrome Browser
2022-03-14 12:03:634 INFO  HomePage :39 - Click on the Sign in button[[ChromeDriver: chrome on WINDOWS (18768ce6da96fdc08be0cdb3ba239a97)] -> partial link text: Hello, Sign in]
2022-03-14 12:03:490 INFO  SignInPage :52 - Search in the search bar[[ChromeDriver: chrome on WINDOWS (18768ce6da96fdc08be0cdb3ba239a97)] -> xpath: //input[@name='email']]
2022-03-14 12:03:504 INFO  SignInPage :45 - Click on the Sign in button[[ChromeDriver: chrome on WINDOWS (18768ce6da96fdc08be0cdb3ba239a97)] -> id: continue]
2022-03-14 12:03:437 INFO  SignInPage :57 - Search in the search bar[[ChromeDriver: chrome on WINDOWS (18768ce6da96fdc08be0cdb3ba239a97)] -> name: password]
2022-03-14 12:03:448 INFO  SignInPage :61 - Click on the Sign in button[[ChromeDriver: chrome on WINDOWS (18768ce6da96fdc08be0cdb3ba239a97)] -> id: signInSubmit]
2022-03-14 12:03:283 INFO  SignInPage :68 - Verifies add to cart text[[ChromeDriver: chrome on WINDOWS (18768ce6da96fdc08be0cdb3ba239a97)] -> id: nav-link-accountList-nav-line-1]
2022-03-14 12:03:950 INFO  ProductPage :67 - Search in the search bar[[ChromeDriver: chrome on WINDOWS (18768ce6da96fdc08be0cdb3ba239a97)] -> id: twotabsearchtextbox]
2022-03-14 12:03:962 INFO  ProductPage :71 - Click on the Search button[[ChromeDriver: chrome on WINDOWS (18768ce6da96fdc08be0cdb3ba239a97)] -> id: nav-search-submit-button]
2022-03-14 12:03:608 INFO  ProductPage :76 - Click on the product Name[[ChromeDriver: chrome on WINDOWS (18768ce6da96fdc08be0cdb3ba239a97)] -> link text: Angels and Demons: (Robert Langdon Book 1)]
2022-03-14 12:03:407 INFO  ProductPage :92 - Search in the product quantity3
2022-03-14 12:03:430 INFO  ProductPage :98 - Click on the addToCartButton[[ChromeDriver: chrome on WINDOWS (18768ce6da96fdc08be0cdb3ba239a97)] -> xpath: //input[@id='add-to-cart-button']]
2022-03-14 12:03:740 INFO  ProductPage :104 - Verifies add to cart text[[ChromeDriver: chrome on WINDOWS (18768ce6da96fdc08be0cdb3ba239a97)] -> xpath: //span[contains(text(),'Added to Cart')]]
2022-03-14 12:03:371 INFO  ManageDriver :30 - Launching Chrome Browser
2022-03-14 12:03:756 INFO  HomePage :39 - Click on the Sign in button[[ChromeDriver: chrome on WINDOWS (6a29267c8cc6945102087e7823aa14f6)] -> partial link text: Hello, Sign in]
2022-03-14 12:03:652 INFO  SignInPage :52 - Search in the search bar[[ChromeDriver: chrome on WINDOWS (6a29267c8cc6945102087e7823aa14f6)] -> xpath: //input[@name='email']]
2022-03-14 12:03:667 INFO  SignInPage :45 - Click on the Sign in button[[ChromeDriver: chrome on WINDOWS (6a29267c8cc6945102087e7823aa14f6)] -> id: continue]
2022-03-14 12:03:443 INFO  SignInPage :57 - Search in the search bar[[ChromeDriver: chrome on WINDOWS (6a29267c8cc6945102087e7823aa14f6)] -> name: password]
2022-03-14 12:03:457 INFO  SignInPage :61 - Click on the Sign in button[[ChromeDriver: chrome on WINDOWS (6a29267c8cc6945102087e7823aa14f6)] -> id: signInSubmit]
2022-03-14 12:03:527 INFO  SignInPage :68 - Verifies add to cart text[[ChromeDriver: chrome on WINDOWS (6a29267c8cc6945102087e7823aa14f6)] -> id: nav-link-accountList-nav-line-1]
2022-03-14 12:03:411 INFO  ProductPage :67 - Search in the search bar[[ChromeDriver: chrome on WINDOWS (6a29267c8cc6945102087e7823aa14f6)] -> id: twotabsearchtextbox]
2022-03-14 12:03:425 INFO  ProductPage :71 - Click on the Search button[[ChromeDriver: chrome on WINDOWS (6a29267c8cc6945102087e7823aa14f6)] -> id: nav-search-submit-button]
2022-03-14 12:03:48 INFO  ProductPage :76 - Click on the product Name[[ChromeDriver: chrome on WINDOWS (6a29267c8cc6945102087e7823aa14f6)] -> link text: Angels and Demons: (Robert Langdon Book 1)]
2022-03-14 12:03:477 INFO  ProductPage :92 - Search in the product quantity3
2022-03-14 12:03:494 INFO  ProductPage :98 - Click on the addToCartButton[[ChromeDriver: chrome on WINDOWS (6a29267c8cc6945102087e7823aa14f6)] -> xpath: //input[@id='add-to-cart-button']]
2022-03-14 12:03:711 INFO  ProductPage :104 - Verifies add to cart text[[ChromeDriver: chrome on WINDOWS (6a29267c8cc6945102087e7823aa14f6)] -> xpath: //span[contains(text(),'Added to Cart')]]
2022-03-14 12:03:916 INFO  ManageDriver :30 - Launching Chrome Browser
2022-03-14 12:03:192 INFO  HomePage :39 - Click on the Sign in button[[ChromeDriver: chrome on WINDOWS (e522f1a49f307954e9d57d28bf955c4e)] -> partial link text: Hello, Sign in]
2022-03-14 12:03:92 INFO  SignInPage :52 - Search in the search bar[[ChromeDriver: chrome on WINDOWS (e522f1a49f307954e9d57d28bf955c4e)] -> xpath: //input[@name='email']]
2022-03-14 12:03:107 INFO  SignInPage :45 - Click on the Sign in button[[ChromeDriver: chrome on WINDOWS (e522f1a49f307954e9d57d28bf955c4e)] -> id: continue]
2022-03-14 12:03:882 INFO  SignInPage :57 - Search in the search bar[[ChromeDriver: chrome on WINDOWS (e522f1a49f307954e9d57d28bf955c4e)] -> name: password]
2022-03-14 12:03:893 INFO  SignInPage :61 - Click on the Sign in button[[ChromeDriver: chrome on WINDOWS (e522f1a49f307954e9d57d28bf955c4e)] -> id: signInSubmit]
2022-03-14 12:03:113 INFO  ProductPage :67 - Search in the search bar[[ChromeDriver: chrome on WINDOWS (e522f1a49f307954e9d57d28bf955c4e)] -> id: twotabsearchtextbox]
2022-03-14 12:03:128 INFO  ProductPage :71 - Click on the Search button[[ChromeDriver: chrome on WINDOWS (e522f1a49f307954e9d57d28bf955c4e)] -> id: nav-search-submit-button]
2022-03-14 12:03:585 INFO  ProductPage :76 - Click on the product Name[[ChromeDriver: chrome on WINDOWS (e522f1a49f307954e9d57d28bf955c4e)] -> link text: Angels and Demons: (Robert Langdon Book 1)]
2022-03-14 12:03:368 INFO  ProductPage :92 - Search in the product quantity3
2022-03-14 12:03:385 INFO  ProductPage :98 - Click on the addToCartButton[[ChromeDriver: chrome on WINDOWS (e522f1a49f307954e9d57d28bf955c4e)] -> xpath: //input[@id='add-to-cart-button']]
2022-03-14 12:03:720 INFO  ProductPage :104 - Verifies add to cart text[[ChromeDriver: chrome on WINDOWS (e522f1a49f307954e9d57d28bf955c4e)] -> xpath: //span[contains(text(),'Added to Cart')]]
2022-03-14 12:03:615 INFO  ManageDriver :30 - Launching Chrome Browser
2022-03-14 12:03:905 INFO  HomePage :39 - Click on the Sign in button[[ChromeDriver: chrome on WINDOWS (ef4bab228b59d042e69d215effd1eea7)] -> partial link text: Hello, Sign in]
2022-03-14 12:03:928 INFO  SignInPage :52 - Search in the search bar[[ChromeDriver: chrome on WINDOWS (ef4bab228b59d042e69d215effd1eea7)] -> xpath: //input[@name='email']]
2022-03-14 12:03:942 INFO  SignInPage :45 - Click on the Sign in button[[ChromeDriver: chrome on WINDOWS (ef4bab228b59d042e69d215effd1eea7)] -> id: continue]
2022-03-14 12:03:792 INFO  SignInPage :57 - Search in the search bar[[ChromeDriver: chrome on WINDOWS (ef4bab228b59d042e69d215effd1eea7)] -> name: password]
2022-03-14 12:03:804 INFO  SignInPage :61 - Click on the Sign in button[[ChromeDriver: chrome on WINDOWS (ef4bab228b59d042e69d215effd1eea7)] -> id: signInSubmit]
2022-03-14 12:03:517 INFO  ProductPage :67 - Search in the search bar[[ChromeDriver: chrome on WINDOWS (ef4bab228b59d042e69d215effd1eea7)] -> id: twotabsearchtextbox]
2022-03-14 12:03:533 INFO  ProductPage :71 - Click on the Search button[[ChromeDriver: chrome on WINDOWS (ef4bab228b59d042e69d215effd1eea7)] -> id: nav-search-submit-button]
2022-03-14 12:03:112 INFO  ProductPage :76 - Click on the product Name[[ChromeDriver: chrome on WINDOWS (ef4bab228b59d042e69d215effd1eea7)] -> link text: Angels and Demons: (Robert Langdon Book 1)]
2022-03-14 12:03:319 INFO  ProductPage :92 - Search in the product quantity3
2022-03-14 12:03:345 INFO  ProductPage :98 - Click on the addToCartButton[[ChromeDriver: chrome on WINDOWS (ef4bab228b59d042e69d215effd1eea7)] -> xpath: //input[@id='add-to-cart-button']]
2022-03-14 12:03:655 INFO  ProductPage :104 - Verifies add to cart text[[ChromeDriver: chrome on WINDOWS (ef4bab228b59d042e69d215effd1eea7)] -> xpath: //span[contains(text(),'Added to Cart')]]
2022-03-14 12:03:326 INFO  ManageDriver :30 - Launching Chrome Browser
2022-03-14 12:03:726 INFO  HomePage :39 - Click on the Sign in button[[ChromeDriver: chrome on WINDOWS (2002d9d7b3057c528ccabb3de4975857)] -> partial link text: Hello, Sign in]
2022-03-14 12:03:765 INFO  SignInPage :52 - Search in the search bar[[ChromeDriver: chrome on WINDOWS (2002d9d7b3057c528ccabb3de4975857)] -> xpath: //input[@name='email']]
2022-03-14 12:03:780 INFO  SignInPage :45 - Click on the Sign in button[[ChromeDriver: chrome on WINDOWS (2002d9d7b3057c528ccabb3de4975857)] -> id: continue]
2022-03-14 12:03:610 INFO  SignInPage :57 - Search in the search bar[[ChromeDriver: chrome on WINDOWS (2002d9d7b3057c528ccabb3de4975857)] -> name: password]
2022-03-14 12:03:621 INFO  SignInPage :61 - Click on the Sign in button[[ChromeDriver: chrome on WINDOWS (2002d9d7b3057c528ccabb3de4975857)] -> id: signInSubmit]
2022-03-14 12:03:480 INFO  SignInPage :68 - Verifies add to cart text[[ChromeDriver: chrome on WINDOWS (2002d9d7b3057c528ccabb3de4975857)] -> xpath: //span[@id='nav-link-accountList-nav-line-1']]
2022-03-14 12:03:417 INFO  ProductPage :67 - Search in the search bar[[ChromeDriver: chrome on WINDOWS (2002d9d7b3057c528ccabb3de4975857)] -> id: twotabsearchtextbox]
2022-03-14 12:03:430 INFO  ProductPage :71 - Click on the Search button[[ChromeDriver: chrome on WINDOWS (2002d9d7b3057c528ccabb3de4975857)] -> id: nav-search-submit-button]
2022-03-14 12:03:924 INFO  ProductPage :76 - Click on the product Name[[ChromeDriver: chrome on WINDOWS (2002d9d7b3057c528ccabb3de4975857)] -> link text: Angels and Demons: (Robert Langdon Book 1)]
2022-03-14 12:03:628 INFO  ProductPage :92 - Search in the product quantity3
2022-03-14 12:03:654 INFO  ProductPage :98 - Click on the addToCartButton[[ChromeDriver: chrome on WINDOWS (2002d9d7b3057c528ccabb3de4975857)] -> xpath: //input[@id='add-to-cart-button']]
2022-03-14 12:03:164 INFO  ProductPage :104 - Verifies add to cart text[[ChromeDriver: chrome on WINDOWS (2002d9d7b3057c528ccabb3de4975857)] -> xpath: //span[contains(text(),'Added to Cart')]]
